id,object_file,wind_speed,rotate_angle,num_iterations,resolution,drag_coefficient,moment_coefficient,lift_coefficient,front_lift_coefficient,rear_lift_coefficient,input_mesh_path,openfoam_mesh_path,pressure_field_mesh_path,streamlines_mesh_path
10hn6zok20sdcung907o9vnu2,object_143.obj,49,180,300,5,0.7237766,0.5647552,-0.0369168,0.1093785,-0.1261131,data/train/12xr9u653xua1fe4rtgtjqoax/input_mesh.obj,data/train/02oe3igee6ipso62353patyh8/openfoam_mesh.obj,data/train/01wu9az1iymjp6k6dny2ktyn5/pressure_field_mesh.vtk,data/train/0c072e64js2o507kti7r1ntah/streamlines_mesh.ply
0bcpvd28vjz0hyas3bdq5tby0,object_440.obj,18,217,300,5,0.4831835,0.06126754,-0.1957714,0.4287041,0.04829083,data/train/0bk68k8rh5f77q8iict6h3c81/input_mesh.obj,data/train/08db95fpy96x9ib78fb7tfwc5/openfoam_mesh.obj,data/train/0crxc1yqwfyvbf9whwakr2dbd/pressure_field_mesh.vtk,data/train/04v47xqmunos6ygec94h95v88/streamlines_mesh.ply
0sq2s1jw6rs0cz8uefiqmer9n,object_135.obj,39,0,300,5,1.203146,0.073538,-0.178339,-0.05029099,-0.2294347,data/train/0n3b690bqs1krvfsq2htkg8v1/input_mesh.obj,data/train/0yug1hc7xjuymp6oixuws921w/openfoam_mesh.obj,data/train/0c72tg07ff63zxaggx3tpx4k3/pressure_field_mesh.vtk,data/train/13p7eakpbtcavhmiqtsvrz2z1/streamlines_mesh.ply
10bf4wegr6tpfru0fvo3wqyc1,object_155.obj,47,163,300,5,0.2727153,0.7191688,0.2416149,0.1919785,-0.2707651,data/train/1247b44txyrcfx3sv2b4uaz1y/input_mesh.obj,data/train/0v4f4u1e1f1a47hms876x0ggs/openfoam_mesh.obj,data/train/0uyiwqduz3guj5h7ptw8gtyey/pressure_field_mesh.vtk,data/train/0u74uawkyh7ig7t6zhi6xekak/streamlines_mesh.ply
0113zjk28a34djcdufae3ebcw,object_451.obj,11,335,300,5,0.8982444,0.05949697,0.1913974,0.0629592,0.1998058,data/train/0e3eh4g6oq0ei6ymhkao50uxy/input_mesh.obj,data/train/0nj7drzqw4mcq1uhn9rime9xp/openfoam_mesh.obj,data/train/083di5ivkzg8epy8nuu808kyu/pressure_field_mesh.vtk,data/train/054huksut5yopyifpepw1jntg/streamlines_mesh.ply
0sbru150iifvb3rbupghwyz8y,object_89.obj,21,129,300,5,0.6952438,0.111814,-0.110686,0.3618311,-0.05495323,data/train/002zrdgy063ngyckt61xktp0v/input_mesh.obj,data/train/0hke7vebi3gmv0b7wofcooofz/openfoam_mesh.obj,data/train/0kuejpa6r4u2aw2o4tqn9q96a/pressure_field_mesh.vtk,data/train/0r81wwbbk05e5xt44ox6s9p13/streamlines_mesh.ply
0wc57yqr3sy053wjn5dxqkczj,object_128.obj,19,152,300,5,0.8131565,0.4862569,-0.1028013,0.2583752,-0.1714929,data/train/0sfryruatwhijzi6zifadzcp2/input_mesh.obj,data/train/0mn5fz23emyc5v1ngic3jfunz/openfoam_mesh.obj,data/train/0wf7pyebf7tu3ffft7i6ez5c4/pressure_field_mesh.vtk,data/train/06sm8bifo471jqw4t9y4fz55p/streamlines_mesh.ply
0cfz77d9wxh8h9v8if99aidy4,object_236.obj,20,0,300,5,0.3334146,0.2694403,0.1270765,0.1135369,-0.0367066,data/train/0ucjg864vnor5ko9oewo4u65x/input_mesh.obj,data/train/04c8yx8o5s7iy7afxwdpsfrga/openfoam_mesh.obj,data/train/09hiqnpecxdp678c7br47aksk/pressure_field_mesh.vtk,data/train/0t6yjn9448tcxgc963u51z5db/streamlines_mesh.ply
00s74a32oc2rdabb83qn60mj2,object_94.obj,16,0,300,5,0.7666849,0.02458824,0.4526368,0.2210397,-0.1233665,data/train/0yitjen7t3pqa2b21wprmkefw/input_mesh.obj,data/train/0r156upbmqojyk8szke5wceaq/openfoam_mesh.obj,data/train/12n1nh2odhzgfh3roogzw54iq/pressure_field_mesh.vtk,data/train/0qt3kae1rvpbvsck8u5xvz9ce/streamlines_mesh.ply
0rg59w9pde42a56c25ysued89,object_640.obj,26,357,300,5,0.667066,0.1533324,-0.1254557,0.356978,-0.07687197,data/train/0un2ouc292eamnpojzfsccq6k/input_mesh.obj,data/train/00yhcrnng8skrdmub1nevhk59/openfoam_mesh.obj,data/train/0wu7vp772qb8z4zc1j0re53d0/pressure_field_mesh.vtk,data/train/0hm8oo8sme7gpjxrai6bxnexv/streamlines_mesh.ply
0yriwsffb33qc3kmd7etum8vx,object_97.obj,32,333,300,5,0.3336019,0.5862129,-0.2658099,0.9956892,-0.02245889,data/train/11evzt82x33ed750pqv15cjct/input_mesh.obj,data/train/0bm9pjfhsrkaz5w4vpw3fngf2/openfoam_mesh.obj,data/train/0xpdn715avyfba6h1io5jzy8h/pressure_field_mesh.vtk,data/train/0fiuyyta5vro17c80fy3td4qi/streamlines_mesh.ply
0tzjo4k9kuciha4ev54iy8hxu,object_27.obj,11,153,300,5,0.4483356,0.1897356,0.2282273,0.9150584,-0.2626828,data/train/0vgfdtqbccw0txxgscmqvhuu4/input_mesh.obj,data/train/0fte9otbyadas3ssg2mehnuzh/openfoam_mesh.obj,data/train/0e6s4ike5f9nyjpqiprvqdb55/pressure_field_mesh.vtk,data/train/0kivcdq8qqft4g1cf9enx4ho7/streamlines_mesh.ply
0qhbn2ngob1krgai4w04tbcmf,object_36.obj,26,33,300,5,0.4144648,0.06257085,0.006599691,0.9839286,-0.1388325,data/train/0m88mi4o7cfxa3wftpw4cuogn/input_mesh.obj,data/train/08k20ucuupqtf175o3n20ro9b/openfoam_mesh.obj,data/train/0mbx8sso195sa9j700fhpn0di/pressure_field_mesh.vtk,data/train/121b4rbb13g53xygxew5cvctf/streamlines_mesh.ply
07di7bqn3qjqg6tonv6gg9618,object_313.obj,12,43,300,5,0.7064239,0.1860363,0.06414423,0.5190586,-0.04383732,data/train/02u6979src99j9hkdwwa17vgj/input_mesh.obj,data/train/0jge9azx6km2a0f53vu6hckzv/openfoam_mesh.obj,data/train/08oyw44xh3zuvr0hjiipiwgnu/pressure_field_mesh.vtk,data/train/0yoz261epwv20awq8g83cvncz/streamlines_mesh.ply
0vdf50ck1xqy5n7yennjaasru,object_230.obj,41,228,300,5,0.562541,0.04538879,0.7410777,-0.003485712,-0.0492614,data/train/0d9zbvzvt4qx0t4ip6kern5g9/input_mesh.obj,data/train/0xm8dvyx4imyybzcfemyv3ycn/openfoam_mesh.obj,data/train/0sk5g9y7tsiiw2xi93xbrcgm6/pressure_field_mesh.vtk,data/train/0q23zj555jhssohmxysqa5ich/streamlines_mesh.ply
0uv7r1dzdvyrp1g9q59v56c3q,object_187.obj,23,0,300,5,0.3918765,-0.184296,-0.148143,0.9784638,-0.2088292,data/train/013avbnssz1wasw21zovttao0/input_mesh.obj,data/train/0gf3hyexktnst23g9zs2j0ad9/openfoam_mesh.obj,data/train/0sh0rbppgrk2btef4zkwmeywu/pressure_field_mesh.vtk,data/train/0piu90ucn6ip2vymo16cx4u4u/streamlines_mesh.ply
0j75j74od9eq4nbj9c8cs5ddg,object_220.obj,29,346,300,5,0.3844765,0.1905052,-0.08838791,0.03493138,-0.2899468,data/train/0w9tgj3o9h1607m39kqdg4zq3/input_mesh.obj,data/train/0gjfgkrviypg5pu8ajtsmja0n/openfoam_mesh.obj,data/train/01mqr0ttvbbvy8pn3ir9ycooz/pressure_field_mesh.vtk,data/train/0nx7imr1i6h323cqd8x1wkqo2/streamlines_mesh.ply
0cdbznr1q8tv24s7i30r9md2p,object_181.obj,49,184,300,5,0.8039154,-0.07262223,0.2495074,0.3143474,-0.150495,data/train/0vdge9hs95uxkjsfnanqhyi9m/input_mesh.obj,data/train/1247b44txyrcfx3sv2b4uaz1y/openfoam_mesh.obj,data/train/05fhyz5bmyd7n0qi6u9cj1rod/pressure_field_mesh.vtk,data/train/05ke1ci20yfc3v58g644fp2nq/streamlines_mesh.ply
0nxhuga99zdjjrxqnij73e2ru,object_265.obj,13,180,300,5,0.6799691,0.4452917,0.05900149,0.04309237,-0.1475809,data/train/08wf8hkzu04hbc63ichboy27c/input_mesh.obj,data/train/0qjxsfcrzayp4n4nr8rjotpgf/openfoam_mesh.obj,data/train/0113zjk28a34djcdufae3ebcw/pressure_field_mesh.vtk,data/train/0wr65p0ykx3tvp9xequ4u0qnn/streamlines_mesh.ply
05k4zn08fxr0mbkxvnj14wxy5,object_664.obj,12,0,300,5,0.834882,0.07852724,0.3547111,0.1383096,-0.0182283,data/train/0y857gb6oicmu9nedhjzr8vdt/input_mesh.obj,data/train/08ehssyh57528az0eyupu8dv1/openfoam_mesh.obj,data/train/0d8a7y5au7g96xmqfs70m43jd/pressure_field_mesh.vtk,data/train/10nrkvp6n0jdzk3thikn9iwfv/streamlines_mesh.ply
0eu1f55fcr73b925g6q94ggi6,object_620.obj,30,325,300,5,0.3510962,0.1283939,0.1215403,1.159414,-0.192936,data/train/075fyrkumqsx7tofmr3o0uwbr/input_mesh.obj,data/train/0xkrifbfr48ocqn92hoxptzim/openfoam_mesh.obj,data/train/0ei70uzfqnuokbi6bbhbctmqf/pressure_field_mesh.vtk,data/train/0v4f4u1e1f1a47hms876x0ggs/streamlines_mesh.ply
04c8yx8o5s7iy7afxwdpsfrga,object_121.obj,14,96,300,5,0.9701765,0.1835474,0.4939764,0.09590603,-0.1116992,data/train/0vfs2ryhyhemf53sjus7gqggh/input_mesh.obj,data/train/0khe84k6m3r0fzs4tk90n6e4s/openfoam_mesh.obj,data/train/03exi7d8dsdrg05guyv4dve2b/pressure_field_mesh.vtk,data/train/03qxu0e7326zzddgua0dz4ing/streamlines_mesh.ply
12fptmquk5jim0q3otkm7j65k,object_273.obj,31,54,300,5,0.8057651,0.4970835,-0.07327408,0.1801073,-0.09118318,data/train/11d0z3vb5pbohkrfo6isegctn/input_mesh.obj,data/train/0sfryruatwhijzi6zifadzcp2/openfoam_mesh.obj,data/train/0v4f4u1e1f1a47hms876x0ggs/pressure_field_mesh.vtk,data/train/0uiz0k0g394k3m58xh82sxur5/streamlines_mesh.ply
06ewcm02b0zwczbq4i9guwtwv,object_505.obj,44,180,300,5,0.4773886,0.131557,0.02491503,0.5517725,-0.1559075,data/train/00d78shnamup02ihjqjmbsger/input_mesh.obj,data/train/0dzdfjsfiyiyi7x2u7fjvhaog/openfoam_mesh.obj,data/train/0t2wep52onxdmkritspfq4rq4/pressure_field_mesh.vtk,data/train/113qmcxjfxjq6y5d69vh65u1a/streamlines_mesh.ply
0vjq8fxwqgszj6j1yvt6zf0mv,object_147.obj,41,145,300,5,0.2862627,0.1042854,0.2630728,0.672304,0.04830447,data/train/0cyurcyeqvbh5gceu7z3uqhzm/input_mesh.obj,data/train/0rxnczws6hjzs6ik9bdbc87n5/openfoam_mesh.obj,data/train/0j0j5s0uwjo3sgmwpmvrbc8m0/pressure_field_mesh.vtk,data/train/04ksirrvycwc6tv9autajud6i/streamlines_mesh.ply
12p1a2o3np1ghskns1ndhec20,object_61.obj,17,0,300,5,0.7834815,0.02062325,-0.1038997,-0.1672244,-0.3905897,data/train/12uthqnei0m2fy4psd18kufdy/input_mesh.obj,data/train/0jsmu69xfdakqjbv47ducurg2/openfoam_mesh.obj,data/train/01rpr9bmagsva90swicsz6fhm/pressure_field_mesh.vtk,data/train/0hr802kbu7mtaoickpwujt10v/streamlines_mesh.ply
03a8x30tp5sq4ni6om1wntk27,object_539.obj,27,281,300,5,0.3316119,-0.01250922,0.07055575,1.121317,-0.1634481,data/train/0jge9azx6km2a0f53vu6hckzv/input_mesh.obj,data/train/0uueany9g3eup9whtm37goq82/openfoam_mesh.obj,data/train/08nmb1ixtkazn0s0r3nm9x2rt/pressure_field_mesh.vtk,data/train/01w0mvc2vfayjmdokhkwp4iep/streamlines_mesh.ply
01qdr6n5xyjtefrmpcsq19ctz,object_226.obj,21,291,300,5,0.9337276,0.07817964,1.006882,0.3871082,-0.1127058,data/train/0j75j74od9eq4nbj9c8cs5ddg/input_mesh.obj,data/train/0d85ywtwtw1wfy3326260bse0/openfoam_mesh.obj,data/train/0xpizn6ey9b2zye3u3kaprrdp/pressure_field_mesh.vtk,data/train/0xxezx5o10dmbv6wjveqf0ucg/streamlines_mesh.ply
0fiuyyta5vro17c80fy3td4qi,object_85.obj,37,357,300,5,0.3173536,0.07849704,0.7592938,0.8226112,-0.008235233,data/train/0sdemxaomn89qwuf1mfzmu525/input_mesh.obj,data/train/0ytv8ku2storu5tv5p9phn9uu/openfoam_mesh.obj,data/train/08wr7qsjj7n19rq7b2tsmw3af/pressure_field_mesh.vtk,data/train/01qdr6n5xyjtefrmpcsq19ctz/streamlines_mesh.ply
0gp13ecyap3hz5bf9k8vo19n5,object_592.obj,14,235,300,5,0.663559,0.2527196,0.9337398,0.19871,-0.1301482,data/train/04c8yx8o5s7iy7afxwdpsfrga/input_mesh.obj,data/train/0f4jmfxpt0v3s3810omqomdmq/openfoam_mesh.obj,data/train/0vfs2ryhyhemf53sjus7gqggh/pressure_field_mesh.vtk,data/train/0qjxsfcrzayp4n4nr8rjotpgf/streamlines_mesh.ply
11vjey9ed67uyhihbcwnjcu1x,object_606.obj,10,288,300,5,0.4147009,-0.1283501,-0.1099736,-0.05233368,0.0803512,data/train/0tv48jb5w1nu5k0hyuaajoi6r/input_mesh.obj,data/train/13qisax22cka003h11ks8goq1/openfoam_mesh.obj,data/train/0p8qcj1wsc3baxooz0gy4qyzm/pressure_field_mesh.vtk,data/train/0k25aht1fpbs80jrda8qphize/streamlines_mesh.ply
0qt3kae1rvpbvsck8u5xvz9ce,object_299.obj,21,330,300,5,0.8308196,0.2000128,-0.1831777,0.3290013,-0.1946394,data/train/0pbzye5naqfjpfv4hpxu8opic/input_mesh.obj,data/train/0oztw88ytcnwyamkrgfpcehwd/openfoam_mesh.obj,data/train/12p1a2o3np1ghskns1ndhec20/pressure_field_mesh.vtk,data/train/06ewcm02b0zwczbq4i9guwtwv/streamlines_mesh.ply
0jo329gx5nuyhnef67rsen3s8,object_461.obj,31,180,300,5,0.2981832,0.01635625,-0.09010648,-0.1832153,-0.1668409,data/train/0d4z07025eaekfogdmd5v89j0/input_mesh.obj,data/train/124scntspnqaeea5mymb25v09/openfoam_mesh.obj,data/train/0fcbytoib1k7g2f3a1j8u1chf/pressure_field_mesh.vtk,data/train/0bk68k8rh5f77q8iict6h3c81/streamlines_mesh.ply
0oc35aosxs44h30jae41ghntw,object_39.obj,46,0,300,5,0.2942886,0.4106663,0.07022196,0.48969,-0.2212718,data/train/0dz7jgy5c63w7mfw24x9q4suf/input_mesh.obj,data/train/129w5hyrhd5x9coktpxmzo8op/openfoam_mesh.obj,data/train/0izurc918d9v3j7ecx6thtdgm/pressure_field_mesh.vtk,data/train/05x4eg7a717izm12z7oz5c6c4/streamlines_mesh.ply
10nrkvp6n0jdzk3thikn9iwfv,object_280.obj,29,180,300,5,0.6437458,0.2806514,0.389325,1.064341,-0.1870692,data/train/0hfzqkaj291ehjjj0b2vmohv0/input_mesh.obj,data/train/0c9isxgt27n2mii0cgerpqo7t/openfoam_mesh.obj,data/train/0nx7imr1i6h323cqd8x1wkqo2/pressure_field_mesh.vtk,data/train/0p8qcj1wsc3baxooz0gy4qyzm/streamlines_mesh.ply
0mwj3qqksjzemg5kh8ouv4vnh,object_168.obj,15,180,300,5,0.6045365,0.07090862,0.2803703,0.1742552,-0.06412955,data/train/0d0qpf1h23tq5cj2tj6ujuhdr/input_mesh.obj,data/train/0d284he1zpf6kvone58evri1v/openfoam_mesh.obj,data/train/0kjj88mdrg9ppb0s90f97s5sg/pressure_field_mesh.vtk,data/train/09uzciemvbauhv2hv5aj7gy00/streamlines_mesh.ply
0817mqdciqnu2bacw1kvzuoyw,object_36.obj,21,180,300,5,0.8395484,0.4877871,0.2896336,-0.02745878,-0.1637598,data/train/0r156upbmqojyk8szke5wceaq/input_mesh.obj,data/train/0fig1iaanmucvxfqsg8u8x7e1/openfoam_mesh.obj,data/train/0p761x08nsad6mgx2bpjy3qkx/pressure_field_mesh.vtk,data/train/0z96wubwof85i63xnycg9j5g3/streamlines_mesh.ply
0r81wwbbk05e5xt44ox6s9p13,object_58.obj,23,0,300,5,0.3534547,0.358452,0.6111313,0.2295017,0.001952772,data/train/13osur069cjby1pc56g7t7pgv/input_mesh.obj,data/train/0ir2hwfg9si6bemona8oi0f53/openfoam_mesh.obj,data/train/0m81xr5uq2xfrxupc47fyzatg/pressure_field_mesh.vtk,data/train/0g8vk90jxxhgamc6aqtk5w8i1/streamlines_mesh.ply
0tx93myk5xpc80rgkhpug60o1,object_62.obj,22,0,300,5,0.6434008,0.3413184,0.2481274,1.109488,-0.0519184,data/train/063ssjq09kkzmq3diz3bjs2yx/input_mesh.obj,data/train/0vjqhzg3v7in3nok83wdnpdvq/openfoam_mesh.obj,data/train/124tgqax1c3z8a3q7c8vy9qm8/pressure_field_mesh.vtk,data/train/0cnzfs7g0huk5eigij5h6mfui/streamlines_mesh.ply
0mc1gd4rnumn66xsknz5p8m73,object_602.obj,21,189,300,5,0.9910439,0.02230841,0.2258283,0.08184841,-0.2492395,data/train/0qb3d9eno29gtpm2z6f3ksbff/input_mesh.obj,data/train/08nmb1ixtkazn0s0r3nm9x2rt/openfoam_mesh.obj,data/train/0fvjojfdpswgyzgpaooatk4r9/pressure_field_mesh.vtk,data/train/07qgtvpmvez8x0matr3ycoheg/streamlines_mesh.ply
0pbzye5naqfjpfv4hpxu8opic,object_636.obj,38,0,300,5,0.2857492,0.07095826,-0.04780283,0.2739084,-0.02619532,data/train/0vy137q9erksoqdanavii5ggp/input_mesh.obj,data/train/0rra6eufbuz1ifv7g8o6sb7kb/openfoam_mesh.obj,data/train/0f4jmfxpt0v3s3810omqomdmq/pressure_field_mesh.vtk,data/train/0gm8fq7hf3ne2z1yo9u6ghpch/streamlines_mesh.ply
139efagc61atd1qvrnm7gnbvm,object_422.obj,30,131,300,5,0.8913938,0.2020457,0.335314,0.1303175,-0.2586886,data/train/02oe3igee6ipso62353patyh8/input_mesh.obj,data/train/0nx7imr1i6h323cqd8x1wkqo2/openfoam_mesh.obj,data/train/003vurw8i737jtq78sf9nem5i/pressure_field_mesh.vtk,data/train/01okgz3bxy8we7h5scdir3jyh/streamlines_mesh.ply
03fhjqhrmf5ek4n5heuf5if7k,object_192.obj,17,180,300,5,0.2517439,0.1457004,0.3531298,-0.06769304,0.1521742,data/train/124tgqax1c3z8a3q7c8vy9qm8/input_mesh.obj,data/train/0nqp6cmt94yket6h9jkmr9f0m/openfoam_mesh.obj,data/train/07xkfz8e7z8m32k88fe0bb085/pressure_field_mesh.vtk,data/train/0fshitsuapgc1rco8ych5v724/streamlines_mesh.ply
081qsichtihnonar6o3atdqdy,object_265.obj,31,164,300,5,0.3149599,0.9639465,0.8958641,0.4353107,-0.4027101,data/train/0uiz0k0g394k3m58xh82sxur5/input_mesh.obj,data/train/0g3zyjdnhb85s4eig1j0yt5d2/openfoam_mesh.obj,data/train/0e4ebgbfb98mvrm88af1fyafg/pressure_field_mesh.vtk,data/train/01d5bgu8wni1rwby8nw4321vg/streamlines_mesh.ply
0ad9c0i52satnjdr5ezkbrdjw,object_394.obj,11,0,300,5,0.605552,0.3793038,0.4267239,0.7075909,0.03544605,data/train/0dcctjv2kot3dnypde7npfvn3/input_mesh.obj,data/train/0dcctjv2kot3dnypde7npfvn3/openfoam_mesh.obj,data/train/0k1f5puur6e96p54guiytoez2/pressure_field_mesh.vtk,data/train/0xijazb2o776nbeg5zoha7ctq/streamlines_mesh.ply
06sm8bifo471jqw4t9y4fz55p,object_649.obj,29,94,300,5,0.4229439,0.09190449,0.4572557,-0.02330693,-0.1764013,data/train/0tssy8yr994vhqy87wux7pxxq/input_mesh.obj,data/train/10tyu3xmy0sacvg0u3qb89mvy/openfoam_mesh.obj,data/train/000aqxyri7e530hb1gobr0waq/pressure_field_mesh.vtk,data/train/0c9isxgt27n2mii0cgerpqo7t/streamlines_mesh.ply
13ffgkz5n9dts9mr7n1e3y9oz,object_12.obj,12,228,300,5,0.4679879,0.2390536,0.238722,0.2983403,-0.2979476,data/train/0c072e64js2o507kti7r1ntah/input_mesh.obj,data/train/0gp13ecyap3hz5bf9k8vo19n5/openfoam_mesh.obj,data/train/0e4x4zs796gt2sdjxxen14cfj/pressure_field_mesh.vtk,data/train/12co2fbnqtbf3djn679m7pwr3/streamlines_mesh.ply
0ey2e13qimvdrh7j0yeihkqpw,object_168.obj,13,180,300,5,0.787171,0.1403963,-0.1332978,0.5900301,-0.0863989,data/train/0gjfgkrviypg5pu8ajtsmja0n/input_mesh.obj,data/train/0un2ouc292eamnpojzfsccq6k/openfoam_mesh.obj,data/train/0s2vbscep6aojwjzcw87hvx9f/pressure_field_mesh.vtk,data/train/0dcctjv2kot3dnypde7npfvn3/streamlines_mesh.ply
0bwdx3qjoguy9do9tr96hbrwq,object_166.obj,30,27,300,5,0.4864612,0.9617828,-0.1011315,-0.1537183,-0.07190488,data/train/0365135m3qmidvoii66kmhc05/input_mesh.obj,data/train/13p7eakpbtcavhmiqtsvrz2z1/openfoam_mesh.obj,data/train/0jpwq33ytsyw1ebk5ddu8yaik/pressure_field_mesh.vtk,data/train/0j75j74od9eq4nbj9c8cs5ddg/streamlines_mesh.ply
0d89mkejaxg8odzajc18uvjr0,object_482.obj,37,8,300,5,0.6825093,0.2228718,0.05195594,0.05300232,-0.2948525,data/train/08axumrudzjhvnm77mrngg7ix/input_mesh.obj,data/train/0hc9bh3spj5ko98b16s0o30pq/openfoam_mesh.obj,data/train/0vbq9ychagz3jo0jcb028bsfe/pressure_field_mesh.vtk,data/train/0k7eenzpirgnxn3ngutev72ds/streamlines_mesh.ply
0nixq7m1mtcm10eef40xxs5q0,object_334.obj,11,161,300,5,0.5146849,0.3719951,0.3570117,-0.01110114,-0.2709474,data/train/0ufv8eg7nmcpxsbr1mwj867jv/input_mesh.obj,data/train/0c74iu3riz1iaettdup0e2jc0/openfoam_mesh.obj,data/train/0vn40ebq1f8pyn7jp2b7u8q99/pressure_field_mesh.vtk,data/train/12rcxturn9numrtxoczcszzij/streamlines_mesh.ply
12rsnmov1ybomp26nh9nknt58,object_378.obj,33,0,300,5,1.034861,0.2833464,0.331508,-0.111571,-0.01719898,data/train/0h9cs17p32nmxj8c38mdxb29w/input_mesh.obj,data/train/0kcuympevcsgchhv6cbomky8n/openfoam_mesh.obj,data/train/0yug1hc7xjuymp6oixuws921w/pressure_field_mesh.vtk,data/train/05sik6r52pbfm4b7ntp1sr2pq/streamlines_mesh.ply
0i8t7edm75ugcs9zya6ajaeb7,object_172.obj,31,140,300,5,0.4906596,0.4683842,-0.1148222,-0.06885576,-0.1943354,data/train/0piu90ucn6ip2vymo16cx4u4u/input_mesh.obj,data/train/0ch8fk6ni7hr1mvv7rx1k08ac/openfoam_mesh.obj,data/train/0eo5o39m41ovmkd0n2mfds74k/pressure_field_mesh.vtk,data/train/0vs6c7h2mnad7kzm09cf0d6wd/streamlines_mesh.ply
0u6k066n4m70k5pesi1i6x1n2,object_119.obj,11,0,300,5,0.6925117,-0.16067,-0.1855812,0.929413,0.01288196,data/train/0g3zyjdnhb85s4eig1j0yt5d2/input_mesh.obj,data/train/104oyahxt7c48065xnzywa854/openfoam_mesh.obj,data/train/0b5q0istamep5cakwqyikg0e1/pressure_field_mesh.vtk,data/train/0txbp8uzbsekb5t5zw0x0pyh1/streamlines_mesh.ply
03qzkzufemgo0jp20cy367uti,object_259.obj,48,180,300,5,0.2731237,0.0927131,-0.2339991,-0.07238209,-0.1232595,data/train/146bmf0idx2d8vdrsj8dbzznx/input_mesh.obj,data/train/033j86bzshvw737frxhx75sh0/openfoam_mesh.obj,data/train/0cfz77d9wxh8h9v8if99aidy4/pressure_field_mesh.vtk,data/train/0ps2vuxwg2k91cvj4yr2w0q54/streamlines_mesh.ply
07qbub8uwr23m8ch3mb6ruof2,object_398.obj,29,0,300,5,0.7739601,0.4541668,0.2115305,-0.2014649,-0.01380718,data/train/11d071fy81m0tvqf13o3d28sy/input_mesh.obj,data/train/0yoz261epwv20awq8g83cvncz/openfoam_mesh.obj,data/train/06sm8bifo471jqw4t9y4fz55p/pressure_field_mesh.vtk,data/train/0gpfqfd8t0nzry5go9bhsneud/streamlines_mesh.ply
06shavwa2v3spxys0r0mcn9vh,object_210.obj,32,329,300,5,0.8126852,0.1708891,-0.07384929,0.1594387,-0.8641737,data/train/0ra5ggknw4g8oucjh1fm8xeaj/input_mesh.obj,data/train/0mbx8sso195sa9j700fhpn0di/openfoam_mesh.obj,data/train/03fhjqhrmf5ek4n5heuf5if7k/pressure_field_mesh.vtk,data/train/01rd2fy87irjqu9hfxuyrkdg3/streamlines_mesh.ply
046rb4xukjwwuct07e7cdr4vz,object_691.obj,48,173,300,5,0.3309894,0.0810606,0.400575,0.9174298,-0.1333538,data/train/12a24t9oy3bzviyedmx9houwz/input_mesh.obj,data/train/124tgqax1c3z8a3q7c8vy9qm8/openfoam_mesh.obj,data/train/10xkosi4nmh0y78bbfo6xt8n8/pressure_field_mesh.vtk,data/train/07di7bqn3qjqg6tonv6gg9618/streamlines_mesh.ply
0jge9azx6km2a0f53vu6hckzv,object_511.obj,43,96,300,5,0.4338113,0.353832,0.1216435,0.3795627,-0.1863437,data/train/0mwj3qqksjzemg5kh8ouv4vnh/input_mesh.obj,data/train/06mrxkvid8jmbi352eioozwpr/openfoam_mesh.obj,data/train/0niigcqsi2b0eq3y5rkfrnnc7/pressure_field_mesh.vtk,data/train/0vjqhzg3v7in3nok83wdnpdvq/streamlines_mesh.ply
0ztoymn9x4hmyoub4ec06fkoj,object_377.obj,19,273,300,5,0.9164732,0.05949697,0.480723,1.05328,-0.2322234,data/train/0q4p7c0jmkwdh9xrn52gjin4i/input_mesh.obj,data/train/0ei70uzfqnuokbi6bbhbctmqf/openfoam_mesh.obj,data/train/09uzciemvbauhv2hv5aj7gy00/pressure_field_mesh.vtk,data/train/0m81xr5uq2xfrxupc47fyzatg/streamlines_mesh.ply
0z5qywan1yu2rjmnu2itjo717,object_628.obj,43,180,300,5,1.342831,-0.0136853,0.9832524,-0.3216034,-0.1206028,data/train/10wvzpx0966zcs9hu1fcm8vcu/input_mesh.obj,data/train/0z96wubwof85i63xnycg9j5g3/openfoam_mesh.obj,data/train/0g46xb22nmq1gc3mi2zennt1c/pressure_field_mesh.vtk,data/train/0idb2g9wgkdv531q8hdywvzz1/streamlines_mesh.ply
071e5a79zpq4m4vtmgm6ajjjt,object_55.obj,33,0,300,5,0.9603062,0.2943689,0.05758973,0.615243,0.02312591,data/train/0f1sedmcryv3z9ry45mp28yeb/input_mesh.obj,data/train/0ps2vuxwg2k91cvj4yr2w0q54/openfoam_mesh.obj,data/train/0ghzs69qsp5hi8q6a8fehfqaa/pressure_field_mesh.vtk,data/train/0fvjojfdpswgyzgpaooatk4r9/streamlines_mesh.ply
0e6hhz2rign084cuh7sunn146,object_676.obj,12,277,300,5,0.8922918,0.5482373,-0.0847012,-0.0229858,-0.01885739,data/train/0heqbfgtajs2f4zouc2ekpiyw/input_mesh.obj,data/train/01w0mvc2vfayjmdokhkwp4iep/openfoam_mesh.obj,data/train/0yww0mwiz6kjz5z5progbdeqb/pressure_field_mesh.vtk,data/train/0wr62tcmmbfih13bkq1w3nrv6/streamlines_mesh.ply
